win,year,song,artist,genre_category,genre,genre_count_old,genre_Count_from2005,inverse_score,number_of_weeks,old_popularity,artist_rank,lastfm,lastfm_rank,youtube,youtube_rank,new_total_count,rankby_total_count,groupby_10
0,1962,Rumors,Johnny Crawford,6,Rock,3655,1990,648,10,2000,264,2134,4730,475635,1366,477769,1515,2
0,1963,The Gypsy Cried,Lou Christie,6,Rock,3655,1990,679,13,1873,161,19425,2397,457631,1396,477056,1516,2
0,1969,Try A Little Kindness,Glen Campbell,8,Traditional,811,12088,645,11,2012,104,26369,2101,450273,1408,476642,1517,2
0,1965,What Have They Done To The Rain,The Searchers,6,Rock,3655,1990,391,7,3320,140,19089,2416,457441,1397,476530,1518,2
1,1968,If I Were A Carpenter,Four Tops,9,Urban,1891,19436,595,10,2210,46,82114,1164,394180,1515,476294,1519,2
0,1968,Girls Can't Do What The Guys Do,Betty Wright,9,Urban,1891,19436,348,8,3623,1797,17039,2535,457996,1394,475035,1520,2
0,1970,Border Song,Elton John,5,Pop,1235,13616,38,5,6760,929,194992,674,279726,1789,474718,1521,2
0,1966,You Keep Me Hangin' On,The Supremes,9,Urban,1891,19436,999,12,737,60,408128,398,65899,3342,474027,1522,2
1,1967,Here We Go Again,Ray Charles,9,Urban,1891,19436,802,12,1412,8,235108,588,238510,1926,473618,1523,2
0,1969,I Don't Know Why,Stevie Wonder,9,Urban,1891,19436,349,7,3609,75,55637,1462,416904,1466,472541,1524,2
0,1968,Help Yourself,Tom Jones,5,Pop,1235,13616,420,8,3145,56,144606,820,326671,1645,471277,1525,2
0,1966,A Sign Of The Times,Petula Clark,6,Rock,3655,1990,581,8,2264,81,29716,1989,439481,1429,469197,1526,2
0,1961,You're The Reason,Bobby Edwards,8,Traditional,811,12088,912,17,1007,1048,3051,4339,466094,1384,469145,1527,2
0,1965,Tijuana Taxi,Herb Alpert & The Tijuana Brass,5,Pop,1235,13616,344,8,3651,91,75916,1212,393139,1517,469055,1528,2
0,1964,Angelito,Rene & Rene,3,Jazz,298,81,365,8,3502,871,63,7428,468339,1377,468402,1529,2
0,1965,Try To Remember,Ed Ames,5,Pop,1235,13616,117,6,5670,294,5594,3723,462362,1389,467956,1530,2
0,1970,Flesh And Blood,Johnny Cash,8,Traditional,811,12088,86,3,6024,25,340072,450,126902,2569,466974,1531,2
0,1967,Casonova (Your Playing Days Are Over),Ruby Andrews,9,Urban,1891,19436,341,9,3669,620,1693,4954,464097,1385,465790,1532,2
0,1969,Try A Little Tenderness,Three Dog Night,6,Rock,3655,1990,532,12,2500,259,36841,1799,428574,1443,465415,1533,2
0,1965,Iko Iko,The Dixie Cups,6,Rock,3655,1990,561,10,2357,360,215260,628,249863,1882,465123,1534,2
0,1964,Little Honda,The Beach Boys,6,Rock,3655,1990,135,5,5494,11,196123,669,267767,1829,463890,1535,2
0,1970,Riki Tiki Tavi,Donovan,8,Traditional,811,12088,289,8,4123,132,92584,1094,370930,1562,463514,1536,2
0,1961,Moody River,Pat Boone,5,Pop,1235,13616,1135,15,411,19,48882,1569,413743,1473,462625,1537,2
0,1960,Lonely Blue Boy,Conway Twitty,8,Traditional,811,12088,976,15,828,119,48928,1568,413547,1474,462475,1538,2
0,1970,Long And Lonesome Road,The Shocking Blue,6,Rock,3655,1990,88,5,5994,690,152834,785,309117,1689,461951,1539,2
0,1964,I Like It,Gerry And The Pacemakers,6,Rock,3655,1990,608,9,2153,181,77310,1201,383676,1539,460986,1540,2
0,1968,The Inner Light,The Beatles,6,Rock,3655,1990,5,1,8054,2,436888,381,23973,4610,460861,1541,2
0,1960,Nice 'N' Easy,Frank Sinatra,5,Pop,1235,13616,149,6,5339,14,212505,632,246848,1894,459353,1542,2
0,1959,Teen Beat,Sandy Nelson,6,Rock,3655,1990,1208,16,281,208,38235,1764,420853,1459,459088,1543,2
0,1961,Tonight I Fell In Love,The Tokens,6,Rock,3655,1990,779,14,1499,157,15357,2635,443240,1420,458597,1544,2
0,1970,"Tighter, Tighter",Alive & Kicking,6,Rock,3655,1990,1054,14,613,1840,10738,3046,447803,1413,458541,1545,2
0,1959,Goodnight My Love (Pleasant Dreams),Ray Peterson,6,Rock,3655,1990,166,6,5171,242,132,7038,458314,1393,458446,1546,2
0,1969,Baby Take Me In Your Arms,Jefferson,6,Rock,3655,1990,702,12,1774,1091,2223,4690,455156,1400,457379,1547,2
0,1967,Groovin',Booker T. & The MG's,9,Urban,1891,19436,732,12,1661,110,68126,1299,389057,1524,457183,1548,2
0,1968,Ride My See-Saw,The Moody Blues,6,Rock,3655,1990,139,5,5448,273,223482,606,233142,1950,456624,1549,2
0,1965,Just A Little,The Beau Brummels,6,Rock,3655,1990,851,12,1221,380,100783,1045,355477,1589,456260,1550,2
0,1963,Take These Chains From My Heart,Ray Charles,9,Urban,1891,19436,809,11,1377,8,84130,1149,371672,1558,455802,1551,2
0,1968,Dreams Of The Everyday Housewife,Glen Campbell,8,Traditional,811,12088,451,8,2944,104,26883,2084,428174,1444,455057,1552,2
0,1963,Our Day Will Come,Ruby And The Romantics,6,Rock,3655,1990,1047,13,628,251,14220,2720,439874,1428,454094,1553,2
0,1962,Lovers Who Wander,Dion,6,Rock,3655,1990,867,12,1163,64,27765,2055,424674,1452,452439,1554,2
1,1958,For Your Love,Ed Townsend,9,Urban,1891,19436,39,1,6731,1027,4902,3847,447072,1415,451974,1555,2
0,1969,Time Was,Canned Heat,6,Rock,3655,1990,100,5,5863,493,103738,1024,346222,1607,449960,1556,2
0,1958,A Lover's Question,Clyde McPhatter,9,Urban,1891,19436,1779,24,12,117,56619,1440,393056,1518,449675,1557,2
0,1965,I Want Candy,The Strangeloves,6,Rock,3655,1990,717,10,1711,487,61115,1380,387116,1531,448231,1558,2
0,1966,Words Of Love,The Mamas & The Papas,5,Pop,1235,13616,917,12,990,125,166093,744,281566,1779,447659,1559,2
0,1965,Got To Get You Off My Mind,Solomon Burke,9,Urban,1891,19436,547,10,2437,50,100400,1046,347159,1605,447559,1560,2
0,1959,Sweeter Than You,Ricky Nelson,6,Rock,3655,1990,833,12,1300,76,23491,2222,423290,1455,446781,1561,2
0,1967,With This Ring,The Platters,6,Rock,3655,1990,706,12,1761,66,18444,2451,428074,1445,446518,1562,2
0,1962,He's Sure The Boy I Love,The Crystals,6,Rock,3655,1990,757,12,1571,253,77870,1195,368174,1565,446044,1563,2
0,1959,It Doesn't Matter Anymore,Buddy Holly,6,Rock,3655,1990,873,14,1145,536,184125,704,261013,1855,445138,1564,2
0,1967,The Tracks Of My Tears,Johnny Rivers,6,Rock,3655,1990,643,9,2022,62,18369,2454,426074,1449,444443,1565,2
0,1969,Rock Me,Steppenwolf,6,Rock,3655,1990,758,10,1567,206,176630,722,267527,1830,444157,1566,2
0,1962,Tell Him,The Exciters,6,Rock,3655,1990,980,13,811,311,163045,759,280915,1782,443960,1567,2
0,1959,Matilda,Cookie And His Cupcakes,8,Traditional,811,12088,469,15,2824,1006,1802,4887,441845,1423,443647,1568,2
0,1968,Mr. Bojangles,Jerry Jeff Walker,8,Traditional,811,12088,89,5,5988,2245,81398,1168,361984,1581,443382,1569,2
0,1959,"Kookie, Kookie (Lend Me Your Comb)",Edward Byrnes & Connie Stevens,6,Rock,3655,1990,1005,13,727,1584,670,5854,442293,1421,442963,1570,2
0,1960,Trouble In Paradise,The Crests,6,Rock,3655,1990,732,13,1660,338,22480,2259,420010,1462,442490,1571,2
0,1963,Walk Right In,The Rooftop Singers,8,Traditional,811,12088,1082,13,536,708,146254,807,295917,1734,442171,1572,2
0,1965,When I'm Gone,Brenda Holloway,9,Urban,1891,19436,528,9,2519,325,56224,1448,385651,1532,441875,1573,2
0,1967,I Heard It Through The Grapevine,Gladys Knight And The Pips,9,Urban,1891,19436,1389,17,98,108,236529,583,205259,2075,441788,1574,2
0,1970,Lucretia Mac Evil,"Blood, Sweat & Tears",6,Rock,3655,1990,445,7,2977,410,30656,1966,410847,1481,441503,1575,2
0,1966,(We'll Be) United,The Intruders,9,Urban,1891,19436,75,6,6153,180,11401,2982,429870,1438,441271,1576,2
1,1964,Alone,The 4 Seasons,6,Rock,3655,1990,478,9,2776,98,725,5783,440534,1425,441259,1577,2
0,1963,I Got A Woman,Rick Nelson,6,Rock,3655,1990,241,6,4529,49,428,6227,439892,1427,440320,1578,2
0,1969,The Way It Used To Be,Engelbert Humperdinck,5,Pop,1235,13616,454,11,2917,179,22394,2263,417892,1464,440286,1579,2
0,1965,Can't You Hear My Heartbeat,Herman's Hermits,6,Rock,3655,1990,1129,15,424,73,98255,1058,342021,1612,440276,1580,2
0,1964,"Um, Um, Um, Um, Um, Um",Major Lance,9,Urban,1891,19436,919,11,983,151,73233,1234,366840,1570,440073,1581,2
0,1963,The Nitty Gritty,Shirley Ellis,9,Urban,1891,19436,954,14,891,300,11109,3008,428658,1441,439767,1582,2
0,1961,Rainin' In My Heart,Slim Harpo,8,Traditional,811,12088,285,8,4152,746,37935,1766,401493,1493,439428,1583,2
0,1963,Fingertips - Pt 2,Little Stevie Wonder,9,Urban,1891,19436,1198,15,292,561,21,7798,438814,1431,438835,1584,2
0,1963,Watermelon Man,Mongo Santamaria Band,4,Other,226,1250,695,11,1804,2041,114566,954,324231,1649,438797,1585,2
0,1970,Empty Pages,Traffic,6,Rock,3655,1990,106,8,5785,1243,147880,802,290667,1749,438547,1586,2
0,1959,The Wonder Of You,Ray Peterson,6,Rock,3655,1990,904,19,1039,242,9924,3135,428587,1442,438511,1587,2
1,1967,"Baby, Now That I've Found You",The Foundations,6,Rock,3655,1990,940,13,926,356,61102,1381,377269,1547,438371,1588,2
1,1964,The Pink Panther Theme,Henry Mancini And His Orchestra,5,Pop,1235,13616,408,8,3205,175,209339,636,228404,1972,437743,1589,2
0,1968,You Send Me,Aretha Franklin,9,Urban,1891,19436,217,6,4718,13,121892,921,315781,1670,437673,1590,2
0,1969,Dizzy,Tommy Roe,6,Rock,3655,1990,1253,15,212,82,162502,761,275054,1806,437556,1591,2
0,1969,Is That All There Is,Peggy Lee,5,Pop,1235,13616,731,10,1665,225,52187,1519,384948,1535,437135,1592,2
0,1968,Midnight Confessions,The Grass Roots,6,Rock,3655,1990,1165,15,352,120,235973,586,200927,2094,436900,1593,2
0,1970,As The Years Go By,Mashmakhan,6,Rock,3655,1990,878,18,1132,2325,9221,3221,425766,1450,434987,1594,2
0,1962,The Cajun Queen,Jimmy Dean,8,Traditional,811,12088,520,8,2554,221,6366,3588,427935,1446,434301,1595,2
0,1967,Don't Sleep In The Subway,Petula Clark,6,Rock,3655,1990,737,10,1640,81,97605,1059,336662,1625,434267,1596,2
0,1969,Turn! Turn! Turn!/To Everything There Is A Season,Judy Collins,5,Pop,1235,13616,181,7,5020,310,446,6195,433180,1433,433626,1597,2
0,1961,Orange Blossom Special,Billy Vaughn And His Orchestra,5,Pop,1235,13616,110,6,5739,109,55,7477,433004,1435,433059,1598,2
0,1969,Mendocino,Sir Douglas Quintet,6,Rock,3655,1990,673,15,1895,431,37104,1792,395650,1512,432754,1599,2
0,1966,"Have You Seen Your Mother, Baby, Standing In The Shadow?",The Rolling Stones,6,Rock,3655,1990,556,7,2389,47,221835,609,210675,2049,432510,1600,2
1,1968,Eleanor Rigby,Ray Charles,9,Urban,1891,19436,494,10,2692,8,91895,1099,340506,1614,432401,1601,2
1,1968,Little Green Apples,Roger Miller,8,Traditional,811,12088,494,9,2695,115,23433,2224,408757,1484,432190,1602,2
0,1967,Love Me Tender,Percy Sledge,9,Urban,1891,19436,280,6,4191,143,11802,2944,420379,1460,432181,1603,2
0,1959,This I Swear,The Skyliners,6,Rock,3655,1990,673,12,1897,364,18990,2424,412892,1476,431882,1604,2
0,1963,Sweet Dreams (Of You),Patsy Cline,8,Traditional,811,12088,322,10,3837,150,107221,1003,324657,1648,431878,1605,2
0,1969,I Want To Take You Higher,Sly & The Family Stone,9,Urban,1891,19436,661,16,1945,232,378067,424,52884,3609,430951,1606,2
0,1970,Candida,Dawn,6,Rock,3655,1990,1314,18,143,982,12412,2868,417816,1465,430228,1607,2
0,1968,Greasy Heart,Jefferson Airplane,6,Rock,3655,1990,9,3,7773,290,264257,549,165799,2275,430056,1608,2
0,1964,Hi-Heel Sneakers,Tommy Tucker,8,Traditional,811,12088,754,11,1581,945,16067,2594,413479,1475,429546,1609,2
0,1963,Our Winter Love,Bill Pursell,5,Pop,1235,13616,949,14,906,1791,16674,2561,412645,1478,429319,1610,2
0,1965,Bring It On Home To Me,The Animals,6,Rock,3655,1990,339,6,3682,182,294386,499,133608,2521,427994,1611,2
0,1967,Why Not Tonight,Jimmy Hughes,9,Urban,1891,19436,21,2,7182,539,1882,4852,424794,1451,426676,1612,2
0,1967,Expressway (To Your Heart),Soul Survivors,6,Rock,3655,1990,1144,15,389,710,1227,5284,424134,1453,425361,1613,2
1,1963,Charade,Henry Mancini And His Orchestra,5,Pop,1235,13616,498,11,2666,175,27326,2072,398032,1501,425358,1614,2
0,1965,Hurt So Bad,Little Anthony And The Imperials,6,Rock,3655,1990,678,9,1875,106,37141,1791,387436,1529,424577,1615,2
0,1964,Baby Baby All The Time,The Superbs,6,Rock,3655,1990,78,5,6118,1501,888,5613,423350,1454,424238,1616,2
0,1967,Hush,Billy Joe Royal,9,Urban,1891,19436,286,8,4149,295,54260,1483,369917,1564,424177,1617,2
0,1961,Walk On By,Leroy Van Dyke,8,Traditional,811,12088,1193,16,304,885,67660,1301,354865,1592,422525,1618,3
0,1969,Come Saturday Morning,The Sandpipers,6,Rock,3655,1990,896,20,1062,454,9124,3234,412810,1477,421934,1619,3
0,1960,Because They're Young,Duane Eddy And The Rebels,6,Rock,3655,1990,1134,15,413,430,50218,1555,371246,1559,421464,1620,3
0,1960,You're Sixteen,Johnny Burnette,6,Rock,3655,1990,1051,15,618,407,138679,837,282132,1775,420811,1621,3
0,1969,Sorry Suzanne,The Hollies,6,Rock,3655,1990,250,8,4438,112,112644,968,307760,1696,420404,1622,3
1,1962,I Remember You,Frank Ifield,5,Pop,1235,13616,797,11,1434,465,55324,1469,364719,1575,420043,1623,3
1,1969,Hair,The Cowsills,6,Rock,3655,1990,1216,15,264,243,89555,1113,330400,1633,419955,1624,3
0,1968,Up From The Skies,The Jimi Hendrix Experience,6,Rock,3655,1990,52,4,6507,458,372993,428,46489,3783,419482,1625,3
0,1963,"Shame, Shame, Shame",Jimmy Reed,8,Traditional,811,12088,267,8,4304,203,40120,1723,379197,1543,419317,1626,3
0,1970,Tennessee Bird Walk,Jack Blanchard & Misty Morgan,4,Other,226,1250,723,13,1695,1100,3335,4255,415308,1468,418643,1627,3
0,1969,Fox On The Run,Manfred Mann,6,Rock,3655,1990,7,2,7908,319,73725,1231,344394,1611,418119,1628,3
0,1960,Lonely Teenager,Dion,6,Rock,3655,1990,1038,16,651,64,25357,2143,392295,1521,417652,1629,3
0,1960,Cry Cry Cry,Bobby Bland,8,Traditional,811,12088,92,5,5949,26,5382,3763,410118,1482,415500,1630,3
0,1962,Ginny Come Lately,Brian Hyland,6,Rock,3655,1990,610,11,2139,55,49402,1565,366079,1572,415481,1631,3
0,1970,Hi-De-Ho,"Blood, Sweat & Tears",6,Rock,3655,1990,579,8,2269,410,31166,1946,383751,1538,414917,1632,3
0,1966,Born Free,Roger Williams,8,Traditional,811,12088,1399,21,92,131,17815,2491,397021,1510,414836,1633,3
0,1959,You Were Mine,Fireflies,6,Rock,3655,1990,967,16,848,1604,3477,4197,411329,1480,414806,1634,3
0,1961,Donald Where's Your Troosers?,Andy Stewart,8,Traditional,811,12088,43,4,6656,1096,9831,3153,404684,1490,414515,1635,3
0,1959,('Til) I Kissed You,The Everly Brothers,6,Rock,3655,1990,1288,16,174,24,60520,1387,353460,1593,413980,1636,3
0,1969,Silver Threads And Golden Needles,The Cowsills,6,Rock,3655,1990,157,7,5261,243,2117,4743,411780,1479,413897,1637,3
0,1968,A Minute Of Your Time,Tom Jones,5,Pop,1235,13616,423,10,3119,56,6955,3506,406259,1487,413214,1638,3
0,1958,Just A Dream,Jimmy Clanton And His Rockets,9,Urban,1891,19436,1238,15,237,2271,32733,1901,380332,1542,413065,1639,3
0,1965,It Ain't Me Babe,The Turtles,6,Rock,3655,1990,802,11,1410,99,111643,971,301265,1720,412908,1640,3
0,1969,Nothing But A Heartache,The Flirtations,6,Rock,3655,1990,563,14,2352,1358,170511,735,242107,1913,412618,1641,3
0,1967,"Bend Me, Shape Me",The American Breed,6,Rock,3655,1990,1161,14,356,384,53633,1492,357782,1587,411415,1642,3
0,1967,On A Carousel,The Hollies,6,Rock,3655,1990,946,14,910,112,132523,863,278843,1792,411366,1643,3
0,1961,You Don't Know What You've Got (Until You Lose It),Ral Donner,6,Rock,3655,1990,912,12,1008,385,2046,4776,408780,1483,410826,1644,3
0,1964,I'm On The Outside (Looking In),Little Anthony And The Imperials,6,Rock,3655,1990,693,10,1815,106,8777,3272,400571,1496,409348,1645,3
0,1962,Don't Break The Heart That Loves You,Connie Francis,6,Rock,3655,1990,1038,13,653,3,41614,1699,367493,1569,409107,1646,3
0,1968,Thank U Very Much,The Scaffold,4,Other,226,1250,130,5,5531,1562,11191,2997,397134,1508,408325,1647,3
0,1959,Way Down Yonder In New Orleans,Freddie Cannon,6,Rock,3655,1990,1140,15,395,597,1272,5250,406873,1485,408145,1648,3
0,1963,Blue Bayou,Roy Orbison,6,Rock,3655,1990,563,10,2345,32,291744,502,116350,2663,408094,1649,3
0,1965,Looking Through The Eyes Of Love,Gene Pitney,6,Rock,3655,1990,440,8,3015,48,10042,3122,397846,1502,407888,1650,3
0,1967,Cross My Heart,Billy Stewart,9,Urban,1891,19436,84,9,6056,176,12969,2810,394902,1513,407871,1651,3
0,1970,Up Around The Bend/Run Through The Jungle,Creedence Clearwater Revival,6,Rock,3655,1990,932,11,950,146,1,8208,405221,1489,405222,1652,3
0,1964,It Hurts To Be In Love,Gene Pitney,6,Rock,3655,1990,1040,16,648,48,36774,1801,367994,1567,404768,1653,3
0,1958,"Summertime, Summertime",The Jamies,2,Electronica,33,1296,851,19,1216,1387,7141,3479,397620,1504,404761,1654,3
0,1961,Baby Blue,The Echoes,8,Traditional,811,12088,859,12,1186,834,1773,4907,402719,1491,404492,1655,3
0,1967,Please Love Me Forever,Bobby Vinton,6,Rock,3655,1990,1020,13,691,17,21208,2309,382627,1541,403835,1656,3
0,1970,Trying To Make A Fool Of Me,The Delfonics,9,Urban,1891,19436,383,9,3369,171,27088,2079,376255,1549,403343,1657,3
0,1964,My Heart Belongs To Only You,Bobby Vinton,6,Rock,3655,1990,693,9,1811,17,15390,2634,387772,1528,403162,1658,3
0,1969,Grazing In The Grass,The Friends Of Distinction,9,Urban,1891,19436,1169,16,347,419,90740,1108,311234,1685,401974,1659,3
0,1970,The Ghetto-Part 1,Donny Hathaway,9,Urban,1891,19436,55,8,6440,1662,2,8130,401758,1492,401760,1660,3
0,1968,Little Arrows,Leapy Lee,5,Pop,1235,13616,838,14,1282,2389,24036,2198,377715,1546,401751,1661,3
0,1963,Needles And Pins,Jackie DeShannon,6,Rock,3655,1990,34,4,6843,145,26136,2113,375569,1551,401705,1662,3
0,1968,Guitar Man,Elvis Presley,6,Rock,3655,1990,276,6,4228,1,190346,686,211248,2048,401594,1663,3
0,1963,The Love Of My Man,Theola Kilgore,8,Traditional,811,12088,713,12,1727,934,2373,4602,399113,1499,401486,1664,3
0,1964,(There's) Always Something There To Remind Me,Sandie Shaw,6,Rock,3655,1990,260,7,4353,718,109711,988,291730,1745,401441,1665,3
0,1964,"Oh, Rock My Soul (Part I)","Peter, Paul & Mary",8,Traditional,811,12088,18,3,7311,80,3,8098,401213,1495,401216,1666,3
0,1962,La Paloma Twist,Chubby Checker,6,Rock,3655,1990,51,2,6521,27,915,5579,400067,1497,400982,1667,3
0,1964,Every Little Bit Hurts,Brenda Holloway,9,Urban,1891,19436,654,10,1973,325,122068,918,278908,1791,400976,1668,3
0,1965,Rainbow '65 (Part I),Gene Chandler,9,Urban,1891,19436,167,8,5164,63,3,8089,399958,1498,399961,1669,3
0,1965,Don't Have To Shop Around,The Mad Lads,9,Urban,1891,19436,31,5,6922,585,14699,2684,384957,1534,399656,1670,3
0,1967,Wear Your Love Like Heaven,Donovan,8,Traditional,811,12088,441,7,3009,132,330679,463,68450,3298,399129,1671,3
0,1967,Why? (Am I Treated So Bad),The Staple Singers,4,Other,226,1250,6,1,7979,994,19918,2376,379040,1544,398958,1672,3
0,1968,I Love You,People,6,Rock,3655,1990,1002,18,732,1988,6489,3571,392347,1520,398836,1673,3
0,1966,Snow Flake,Jim Reeves,8,Traditional,811,12088,162,6,5207,59,1517,5075,397192,1507,398709,1674,3
0,1962,Ramblin' Rose,Nat King Cole,5,Pop,1235,13616,1257,16,208,28,91038,1106,307440,1701,398478,1675,3
0,1969,Great Balls Of Fire,Tiny Tim,4,Other,226,1250,33,3,6873,658,2171,4708,396211,1511,398382,1676,3
0,1960,Someday (You'll Want Me to Want You),Della Reese,3,Jazz,298,81,192,7,4918,222,888,5612,397427,1506,398315,1677,3
0,1970,Do The Funky Chicken,Rufus Thomas,9,Urban,1891,19436,749,12,1600,286,86570,1137,310083,1687,396653,1678,3
0,1963,Your Old Stand By,Mary Wells,9,Urban,1891,19436,370,8,3459,57,7187,3471,388307,1527,395494,1679,3
0,1958,Tea For Two Cha Cha,The Tommy Dorsey Orchestra,3,Jazz,298,81,1419,20,80,1478,506,6083,394836,1514,395342,1680,3
0,1967,I Found A Love - Part 1,Wilson Pickett,9,Urban,1891,19436,305,6,3981,23,69,7380,393140,1516,393209,1681,3
1,1959,The Battle Of Kookamonga,Homer And Jethro,4,Other,226,1250,671,10,1905,1724,5387,3761,387312,1530,392699,1682,3
0,1967,Show Me,Joe Tex,9,Urban,1891,19436,373,8,3437,44,55154,1471,336895,1623,392049,1683,3
1,1966,Winchester Cathedral,The New Vaudeville Band,6,Rock,3655,1990,1314,15,142,1132,79678,1181,312236,1681,391914,1684,3
0,1965,I Go To Pieces,Peter And Gordon,6,Rock,3655,1990,791,11,1458,133,76893,1203,314657,1675,391550,1685,3
0,1969,"Wonderful World, Beautiful People",Jimmy Cliff,4,Other,226,1250,669,11,1911,1122,176333,723,214931,2024,391264,1686,3
0,1970,United We Stand,The Brotherhood Of Man,5,Pop,1235,13616,975,15,830,866,2405,4582,388560,1526,390965,1687,3
0,1963,Abilene,George Hamilton IV,3,Jazz,298,81,777,14,1511,503,33184,1890,357684,1588,390868,1688,3
0,1967,In The Chapel In The Moonlight,Dean Martin,5,Pop,1235,13616,441,7,3008,37,66777,1310,323693,1652,390470,1689,3
1,1969,Share Your Love With Me,Aretha Franklin,9,Urban,1891,19436,723,10,1694,13,118507,937,271081,1820,389588,1690,3
0,1960,"A Woman, A Lover, A Friend",Jackie Wilson,9,Urban,1891,19436,695,12,1801,5,13747,2747,374468,1554,388215,1691,3
0,1963,That's The Way Love Is,Bobby Bland,8,Traditional,811,12088,501,10,2653,26,10824,3037,376095,1550,386919,1692,3
0,1966,A Groovy Kind Of Love,The Mindbenders,6,Rock,3655,1990,1026,13,675,1052,77560,1198,309017,1690,386577,1693,3
0,1967,She'd Rather Be With Me,The Turtles,6,Rock,3655,1990,806,11,1401,99,337265,455,48993,3700,386258,1694,3
0,1965,The In Crowd,Ramsey Lewis Trio,3,Jazz,298,81,1167,16,350,383,15167,2651,371054,1561,386221,1695,3
0,1967,The Love I Saw In You Was Just A Mirage,Smokey Robinson & The Miracles,9,Urban,1891,19436,601,10,2180,127,46240,1609,339860,1615,386100,1696,3
0,1970,Wigwam,Bob Dylan,6,Rock,3655,1990,354,7,3585,148,228858,599,156146,2357,385004,1697,3
